2026-04-27 12:11:03 | Lux: 30.00 lx | Light: 3.00%
2026-04-27 12:43:37 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:43:38 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:43:39 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:43:41 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:43:42 | Lux: 54.17 lx | Light: 5.42%
2026-04-27 12:43:43 | Lux: 47.50 lx | Light: 4.75%
2026-04-27 12:43:44 | Lux: 47.50 lx | Light: 4.75%
2026-04-27 12:43:46 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:43:47 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:43:48 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:43:49 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:43:50 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:43:52 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:43:53 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:43:54 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:43:55 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:43:57 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:43:58 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:43:59 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:00 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:01 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:03 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:04 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:44:05 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:44:06 | Lux: 54.17 lx | Light: 5.42%
2026-04-27 12:44:08 | Lux: 53.33 lx | Light: 5.33%
2026-04-27 12:44:09 | Lux: 47.50 lx | Light: 4.75%
2026-04-27 12:44:10 | Lux: 45.83 lx | Light: 4.58%
2026-04-27 12:44:11 | Lux: 43.33 lx | Light: 4.33%
2026-04-27 12:44:12 | Lux: 48.33 lx | Light: 4.83%
2026-04-27 12:44:14 | Lux: 54.17 lx | Light: 5.42%
2026-04-27 12:44:15 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:44:16 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:44:17 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:19 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:20 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:21 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:22 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:24 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:25 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:26 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:27 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:28 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:44:30 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:44:31 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:32 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:44:33 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:44:35 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:44:36 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:37 | Lux: 53.33 lx | Light: 5.33%
2026-04-27 12:44:38 | Lux: 43.33 lx | Light: 4.33%
2026-04-27 12:44:39 | Lux: 43.33 lx | Light: 4.33%
2026-04-27 12:44:41 | Lux: 43.33 lx | Light: 4.33%
2026-04-27 12:44:42 | Lux: 43.33 lx | Light: 4.33%
2026-04-27 12:44:43 | Lux: 43.33 lx | Light: 4.33%
2026-04-27 12:44:44 | Lux: 53.33 lx | Light: 5.33%
2026-04-27 12:44:46 | Lux: 49.17 lx | Light: 4.92%
2026-04-27 12:44:47 | Lux: 49.17 lx | Light: 4.92%
2026-04-27 12:44:48 | Lux: 50.00 lx | Light: 5.00%
2026-04-27 12:44:49 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:44:50 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:52 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:53 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:44:54 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:55 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:57 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:58 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:44:59 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:00 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:01 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:03 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:04 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:05 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:06 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:08 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:09 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:10 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:11 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:12 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:14 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:15 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:45:16 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:17 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:19 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:20 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:45:21 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:22 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:24 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:25 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:26 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:27 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:28 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:30 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:31 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:45:32 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:33 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:45:35 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:36 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:37 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:38 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:39 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:41 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:42 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:43 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:44 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:46 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:47 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:48 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:49 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:50 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:52 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:53 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:45:54 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:45:55 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:45:57 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:45:58 | Lux: 55.00 lx | Light: 5.50%
2026-04-27 12:45:59 | Lux: 42.50 lx | Light: 4.25%
2026-04-27 12:46:00 | Lux: 47.50 lx | Light: 4.75%
2026-04-27 12:46:01 | Lux: 50.83 lx | Light: 5.08%
2026-04-27 12:46:03 | Lux: 50.83 lx | Light: 5.08%
2026-04-27 12:46:04 | Lux: 50.83 lx | Light: 5.08%
2026-04-27 12:46:05 | Lux: 50.00 lx | Light: 5.00%
2026-04-27 12:46:06 | Lux: 50.00 lx | Light: 5.00%
2026-04-27 12:46:08 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:09 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:10 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:11 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:12 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:14 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:15 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:16 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:17 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:46:19 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:20 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:46:21 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:22 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:23 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:25 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:46:26 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:27 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:46:28 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:46:30 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:46:31 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:46:32 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:46:33 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:35 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:36 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:37 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:38 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:39 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:41 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:42 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:43 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:44 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:46 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:47 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:48 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:49 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:50 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:52 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:53 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:54 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:55 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:57 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:58 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:46:59 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:00 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:01 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:03 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:04 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:47:05 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:06 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:08 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:09 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:10 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:11 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:12 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:14 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:15 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:16 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:17 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:19 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:20 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:21 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:22 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:23 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:25 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:26 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:27 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:28 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:30 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:31 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:32 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:33 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:34 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:36 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:37 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:38 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:39 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:41 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:42 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:43 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:44 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:47:46 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:47 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:48 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:47:49 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:50 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:52 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:47:53 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:47:54 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:47:55 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:57 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:58 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:47:59 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:00 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:01 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:03 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:04 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:05 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:06 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:08 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:09 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:10 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:11 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:12 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:14 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:15 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:16 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:17 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:19 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:20 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:21 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:22 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:23 | Lux: 53.33 lx | Light: 5.33%
2026-04-27 12:48:25 | Lux: 55.00 lx | Light: 5.50%
2026-04-27 12:48:26 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:27 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:28 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:30 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:31 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:32 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:48:33 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:48:34 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:36 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:48:37 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:48:38 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:39 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:41 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:48:42 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:48:43 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:48:44 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:45 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:47 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:48 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:49 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:50 | Lux: 57.50 lx | Light: 5.75%
2026-04-27 12:48:52 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:53 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:48:54 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:48:55 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:57 | Lux: 58.33 lx | Light: 5.83%
2026-04-27 12:48:58 | Lux: 59.17 lx | Light: 5.92%
2026-04-27 12:48:59 | Lux: 55.00 lx | Light: 5.50%
2026-04-27 12:49:00 | Lux: 56.67 lx | Light: 5.67%
2026-04-27 12:49:01 | Lux: 55.83 lx | Light: 5.58%
2026-04-27 12:49:03 | Lux: 50.00 lx | Light: 5.00%
2026-04-27 12:49:04 | Lux: 50.00 lx | Light: 5.00%
2026-04-27 12:49:05 | Lux: 86.67 lx | Light: 8.67%
2026-04-27 12:49:06 | Lux: 118.33 lx | Light: 11.83%
2026-04-27 12:49:08 | Lux: 132.50 lx | Light: 13.25%
2026-04-27 12:49:09 | Lux: 125.83 lx | Light: 12.58%
2026-04-27 12:49:10 | Lux: 136.67 lx | Light: 13.67%
2026-04-27 12:49:11 | Lux: 132.50 lx | Light: 13.25%
2026-04-27 12:49:12 | Lux: 84.17 lx | Light: 8.42%
2026-04-27 12:49:14 | Lux: 0.00 lx | Light: 0.00%
2026-04-27 12:49:15 | Lux: 0.00 lx | Light: 0.00%
2026-04-27 12:49:16 | Lux: 53.33 lx | Light: 5.33%
2026-04-27 12:49:17 | Lux: 110.83 lx | Light: 11.08%
2026-04-27 12:49:19 | Lux: 137.50 lx | Light: 13.75%
2026-04-27 12:49:20 | Lux: 139.17 lx | Light: 13.92%
2026-04-27 12:49:21 | Lux: 95.00 lx | Light: 9.50%
2026-04-27 12:49:22 | Lux: 96.67 lx | Light: 9.67%
2026-04-27 12:49:23 | Lux: 95.83 lx | Light: 9.58%
2026-04-27 12:49:25 | Lux: 91.67 lx | Light: 9.17%
2026-04-27 12:49:26 | Lux: 91.67 lx | Light: 9.17%
2026-04-27 12:49:27 | Lux: 91.67 lx | Light: 9.17%
2026-04-27 12:49:28 | Lux: 91.67 lx | Light: 9.17%
2026-04-27 12:49:30 | Lux: 84.17 lx | Light: 8.42%
2026-04-27 12:49:31 | Lux: 85.83 lx | Light: 8.58%
2026-04-27 12:49:32 | Lux: 85.00 lx | Light: 8.50%
2026-04-27 12:49:33 | Lux: 91.67 lx | Light: 9.17%
2026-04-27 12:49:34 | Lux: 96.67 lx | Light: 9.67%
2026-04-27 12:49:36 | Lux: 99.17 lx | Light: 9.92%
2026-04-27 12:49:37 | Lux: 98.33 lx | Light: 9.83%
2026-04-27 12:49:38 | Lux: 96.67 lx | Light: 9.67%
2026-04-27 12:49:39 | Lux: 94.17 lx | Light: 9.42%
